index,producer->batch_size,producer->linger_ms,producer->buffer_memory,producer->compression_type,producer->topics,broker->num.network.threads,broker->num.io.threads,broker->queued.max.requests,consumer->fetch_wait_max_ms
1758,67325,40,11532587,gzip,9,6,2,26,369
1759,115896,31,7520708,gzip,9,17,6,245,483
1760,9756,7,18382095,snappy,1,18,2,251,98
1761,137192,8,4577747,gzip,3,20,7,441,151
1762,208618,56,8789157,lz4,4,17,23,212,393
1763,22513,53,25499377,gzip,3,13,3,235,281
1764,138180,71,20044738,none,10,20,6,258,200
1765,20456,58,30492019,none,10,15,19,314,4
1766,111260,11,19533348,none,2,6,7,108,274
1767,57368,72,30991505,lz4,2,1,1,172,344
1768,190807,4,14402808,snappy,9,15,17,150,144
1769,71635,89,22007535,gzip,2,20,16,99,235
1770,155189,17,17095222,lz4,3,2,13,246,287
1771,113050,20,30100798,none,1,17,21,499,362
1772,96608,91,8493886,gzip,10,7,8,82,464
1773,109116,10,7055463,none,10,9,12,209,147
1774,142459,50,29446265,gzip,5,8,3,390,413
1775,59552,26,15666664,snappy,7,8,23,246,381
1776,41518,63,830069,lz4,10,6,24,461,430
1777,30422,73,3766467,snappy,10,6,8,332,37
1778,258084,27,14525404,lz4,3,7,15,71,259
1779,62718,33,29237832,lz4,10,17,3,235,329
1780,223641,98,23956830,lz4,1,2,13,110,12
1781,18358,23,22886038,lz4,1,15,8,248,233
1782,5905,7,30791506,none,8,11,12,375,180
1783,45748,94,11558714,snappy,5,2,14,268,327
1784,145716,37,2610801,none,3,16,18,88,20
1785,93348,85,22154196,none,3,14,10,251,436
1786,146867,22,6820528,snappy,1,8,16,232,230
1787,73766,4,11262720,snappy,8,17,14,339,491
1788,117079,26,29470649,gzip,4,6,21,306,208
1789,154053,34,992861,lz4,6,12,17,58,267
1790,28319,53,11522118,gzip,9,2,15,491,54
1791,260267,52,7579560,gzip,4,19,4,87,345
1792,243793,34,13151431,snappy,6,3,4,309,382
1793,73370,35,21187974,lz4,9,12,8,309,155
1794,168353,24,6870824,gzip,1,16,8,282,227
1795,70377,70,5211275,gzip,8,3,17,307,69
1796,245415,23,26744468,none,6,11,16,384,129
1797,64601,82,33083925,gzip,5,19,14,211,335
1798,224288,61,24985575,none,10,17,17,74,351
1799,179877,42,28217591,none,9,18,3,134,53
1800,73998,17,19660344,lz4,9,18,11,23,94
1801,261468,55,12472830,gzip,10,16,9,410,6
1802,130284,86,2213587,lz4,4,19,22,446,171
1803,63992,44,24246980,snappy,9,3,10,364,209
1804,131070,52,15467390,gzip,5,10,18,383,151
1805,243886,82,32352789,lz4,6,9,15,113,189
1806,126500,20,14594870,gzip,4,12,19,23,81
1807,216345,12,20156905,lz4,9,17,21,37,366
1808,76342,65,16389268,snappy,7,4,4,486,284
1809,153997,40,16313359,lz4,4,2,7,414,212
1810,133672,74,9935921,none,8,13,17,345,56
1811,81134,43,5714020,none,5,6,17,286,228
1812,46141,26,17933054,lz4,5,20,12,35,498
1813,115705,5,28188653,lz4,2,2,11,486,420
1814,75535,53,24105269,snappy,4,20,19,496,477
1815,64553,45,21579612,gzip,4,15,10,21,38
1816,16665,39,27510620,none,10,15,20,392,466
1817,171658,3,21215927,gzip,4,15,19,97,367
1818,28886,3,17530836,snappy,5,18,4,107,124
1819,102698,88,27113384,gzip,6,4,3,170,218
1820,257818,73,31010284,gzip,3,2,19,343,261
1821,120800,41,10287892,snappy,2,5,18,241,390
1822,185122,56,19433706,lz4,1,14,11,337,326
1823,92216,89,17829896,none,5,13,22,356,196
1824,183160,5,12168466,lz4,5,15,12,488,467
1825,140564,44,32730183,gzip,8,18,6,138,497
1826,17915,90,19071353,gzip,3,5,15,238,28
1827,171320,4,23277204,lz4,6,8,8,282,499
1828,104118,58,6988759,snappy,3,12,3,110,43
1829,195739,98,14737654,lz4,8,16,16,137,395
1830,80228,95,14491809,lz4,7,2,8,202,464
1831,125873,55,6895112,gzip,4,7,22,67,39
1832,189674,32,22925634,lz4,1,14,19,16,37
1833,4170,55,15193846,lz4,2,16,24,304,455
1834,179115,87,109875,none,7,17,21,323,224
1835,131334,64,3926537,lz4,8,5,18,403,353
1836,186846,56,2323024,snappy,9,9,11,447,368
1837,174945,19,19294976,lz4,5,1,10,467,135
1838,22100,14,12657144,snappy,3,13,20,281,431
1839,68978,54,8068770,gzip,9,20,16,76,480
1840,146023,99,30093863,none,7,2,7,256,337
1841,102401,96,16068286,none,1,19,18,369,459
1842,26147,3,2430138,lz4,1,13,18,420,122
1843,91342,61,31387888,snappy,4,3,24,85,383
1844,163037,45,2353886,gzip,7,2,12,266,191
1845,74558,23,633114,lz4,7,18,1,497,246
1846,54666,24,9324548,snappy,6,20,4,265,384
1847,50818,20,2706327,gzip,7,11,10,255,149
1848,82570,1,19853924,gzip,6,16,6,350,73
1849,204669,26,15183085,snappy,8,15,21,5,468
1850,89705,99,12431629,snappy,4,20,15,458,179
1851,247959,33,30521149,snappy,10,17,21,377,69
1852,141904,62,14629330,snappy,9,15,11,455,185
1853,229635,65,32661745,none,6,14,18,219,451
1854,253456,26,6861214,snappy,9,16,19,72,294
1855,13462,39,27861864,lz4,1,2,6,458,432
1856,79483,6,18089275,snappy,10,7,13,342,89
1857,190272,22,23694749,gzip,8,3,17,110,228
1858,67901,63,9928231,gzip,6,3,2,350,120
1859,175950,7,11540522,snappy,9,12,17,331,225
1860,39188,19,24259998,none,8,7,18,38,77
1861,155389,29,22834091,snappy,9,12,20,32,202
1862,68641,91,31738324,snappy,9,15,2,381,350
1863,207849,71,30085618,none,8,1,1,375,92
1864,161137,92,13460510,snappy,3,11,7,167,2
1865,206392,71,25278905,none,1,10,20,359,327
1866,95230,68,27602251,none,1,11,1,107,384
1867,257861,61,1731204,gzip,9,8,7,396,45
1868,100024,19,16114083,lz4,10,11,15,14,143
1869,142024,70,18512100,snappy,10,4,24,14,315
1870,30483,11,24338420,lz4,3,8,17,311,215
1871,159530,25,4814607,lz4,7,7,4,353,437
1872,30182,4,9863070,gzip,3,12,6,350,374
1873,16240,47,19627034,none,4,11,2,11,477
1874,68105,4,5919995,gzip,9,13,23,188,148
1875,9855,60,28080211,none,3,19,12,181,149
1876,64084,13,20766738,gzip,5,18,12,333,433
1877,221606,53,20782279,snappy,9,5,23,246,194
1878,222430,77,14331523,lz4,2,10,6,203,43
1879,210945,48,5593663,none,4,12,15,437,205
1880,119325,44,13469427,none,5,5,14,319,19
1881,73798,61,23251766,snappy,6,3,19,494,194
1882,72053,65,6446496,snappy,9,15,4,419,311
1883,212137,86,28074475,snappy,3,9,8,273,33
1884,231363,85,30030456,gzip,4,6,5,58,370
1885,215898,60,24489302,none,5,14,18,313,405
1886,77829,73,25075798,lz4,10,3,16,170,150
1887,142658,83,30951723,none,3,7,12,272,320
1888,257338,5,14750922,lz4,3,10,12,158,442
1889,7675,19,3016512,none,6,5,11,64,441
1890,218044,39,510949,none,9,16,10,292,441
1891,211860,55,12771253,lz4,7,7,22,425,456
1892,18613,36,19871715,none,2,6,12,50,266
1893,209421,56,2196278,none,3,2,17,486,208
1894,170656,78,12392243,none,2,11,1,34,151
1895,197294,77,18620136,gzip,10,16,12,245,323
1896,38579,23,31183485,lz4,9,20,5,333,133
1897,33668,75,9697067,snappy,6,12,2,320,41
1898,213913,87,15370364,lz4,3,7,5,396,59
1899,49774,89,19921324,lz4,10,18,8,330,299
1900,144890,3,336910,gzip,3,11,17,233,369
1901,251820,17,5699557,lz4,10,17,10,169,424
1902,70263,14,31756852,gzip,9,1,8,473,275
1903,167088,74,4567119,lz4,4,14,22,442,74
1904,23474,71,26135206,lz4,6,14,2,187,382
1905,217563,97,29890159,lz4,2,4,13,454,282
1906,210473,65,25870336,gzip,4,8,21,259,270
1907,117893,19,11883718,snappy,4,18,13,321,249
1908,252964,94,23403836,none,7,10,8,76,51
1909,197743,9,27885618,none,8,9,6,181,63
1910,121548,92,29883513,none,1,12,22,69,86
1911,20922,57,25888601,gzip,2,12,2,201,5
1912,257567,64,25053525,lz4,7,3,20,464,18
1913,154843,76,9752891,snappy,5,16,12,173,251
1914,197811,7,31911176,lz4,9,19,12,416,63
1915,145175,50,18825999,gzip,6,14,20,328,271
1916,31002,54,28775571,gzip,9,16,2,405,224
1917,180698,82,23581233,gzip,8,15,2,162,174
1918,28216,81,30001581,gzip,3,8,11,174,370
1919,62641,65,11962973,lz4,2,4,18,103,88
1920,44647,51,5822673,lz4,7,13,20,225,398
1921,139550,37,15216888,gzip,9,3,12,223,113
1922,91461,100,10055140,snappy,8,6,18,119,318
1923,47983,26,12870162,gzip,5,9,10,411,477
1924,106000,7,10408499,lz4,2,17,1,263,439
1925,123286,66,15285441,lz4,5,4,4,388,298
1926,200081,34,7237408,lz4,1,4,15,250,384
1927,236993,55,31933013,snappy,2,2,20,391,266
1928,42532,17,2473565,lz4,3,17,3,301,409
1929,73140,35,11577176,snappy,4,10,20,270,225
1930,198536,39,21411396,gzip,10,16,20,183,465
1931,186206,68,22410811,gzip,5,10,23,332,29
1932,220752,25,21382006,snappy,9,20,19,293,293
1933,175280,15,11747031,gzip,6,4,12,279,311
1934,247324,62,30815146,snappy,4,9,22,365,369
1935,165693,75,30641856,none,1,13,23,90,246
1936,166192,30,27986168,none,9,8,6,209,450
1937,151623,15,15071134,none,1,13,1,2,108
1938,111109,99,8024417,snappy,3,19,10,348,191
1939,220351,36,13329434,none,7,17,24,43,165
1940,25587,13,20497452,none,7,15,12,254,395
1941,82880,39,24864200,lz4,10,13,24,303,205
1942,67529,26,2028421,gzip,6,8,20,311,221
1943,123782,24,26809543,gzip,9,2,5,286,298
1944,213416,9,28898283,none,6,14,19,449,91
1945,176988,47,2043110,none,5,14,13,11,148
1946,13524,51,28055445,none,6,6,16,158,184
1947,238894,43,13702950,snappy,9,13,13,308,305
1948,140270,60,6440578,gzip,8,13,17,209,460
1949,124719,10,2237443,snappy,2,19,23,9,22
1950,27964,85,22022628,snappy,5,14,8,84,377
1951,236175,78,30189752,lz4,2,13,20,160,389
1952,85599,100,16325161,snappy,9,7,11,310,264
1953,162083,81,21069920,snappy,3,7,2,340,18
1954,161435,44,27846773,gzip,2,11,12,420,99
1955,21990,4,27289363,snappy,3,13,19,111,311
1956,23173,89,22127881,lz4,3,17,19,320,352
1957,189030,9,9244211,gzip,7,6,24,314,370
1958,11686,85,98393,gzip,9,19,11,425,302
1959,179509,84,6172735,gzip,4,13,13,71,496
1960,222830,16,30654597,none,3,3,8,318,208
1961,10176,27,29552222,snappy,7,15,13,496,316
1962,174837,39,5133350,snappy,8,7,13,192,451
1963,60506,10,17374497,none,9,10,5,205,471
1964,126928,97,28093891,none,5,3,10,490,330
1965,237618,32,10162588,gzip,4,17,10,320,232
1966,135338,47,7485833,lz4,2,4,1,253,173
1967,238257,83,24322967,lz4,9,5,12,486,210
1968,125644,2,20718693,none,2,6,1,44,121
1969,26348,9,1526752,none,7,6,1,250,240
1970,64424,71,11928488,lz4,9,14,1,352,158
1971,17664,81,32690630,lz4,5,8,7,440,46
1972,129099,48,13508037,snappy,9,20,13,54,154
1973,90223,67,30330697,none,10,3,15,103,465
1974,195641,80,29211652,none,9,11,13,181,440
1975,169929,51,358951,lz4,1,5,22,456,439
1976,54479,89,16911103,none,7,9,3,284,167
1977,124370,91,7209754,snappy,5,1,6,53,455
1978,23531,18,25429470,snappy,10,5,6,31,442
1979,261319,100,11912673,lz4,2,13,5,488,468
1980,48534,17,12002707,lz4,8,15,9,451,480
1981,225312,83,12928823,snappy,5,11,15,346,347
1982,40274,74,12199994,gzip,6,20,2,94,444
1983,53637,75,4265179,snappy,5,19,5,208,247
1984,56074,94,11861197,none,5,9,2,35,310
1985,87703,93,8334904,gzip,2,1,17,287,60
1986,98321,2,8513103,none,2,13,21,352,111
1987,58179,94,7760676,lz4,6,15,5,132,196
1988,231567,81,28857896,none,4,8,3,316,403
1989,144422,43,1703364,lz4,6,16,20,345,33
1990,201816,44,3306029,gzip,4,12,21,342,450
1991,145695,98,7077888,snappy,6,11,20,416,157
1992,182834,86,1204617,lz4,2,6,14,133,190
1993,96272,55,12448800,gzip,9,1,20,352,458
1994,134476,92,13717579,lz4,9,12,19,495,482
1995,120517,18,21946238,gzip,6,5,10,116,452
1996,212260,73,16660892,none,3,3,4,157,126
1997,235336,68,2191073,gzip,10,9,21,403,322
1998,39760,15,8412255,gzip,10,6,21,284,313
1999,45486,74,26347394,none,5,2,12,297,255
2000,75258,91,26307247,none,9,19,3,232,67
2001,219984,81,20889645,lz4,5,8,12,249,361
2002,29131,27,21642210,gzip,1,9,20,184,188
2003,221679,72,33473333,none,7,15,17,440,416
2004,85055,31,18261734,gzip,2,14,18,418,405
2005,175533,28,23958909,gzip,10,4,13,2,314
2006,172268,59,24464000,lz4,9,13,12,381,484
2007,25790,63,25725092,snappy,10,7,4,248,179
2008,194943,43,9130097,gzip,8,9,24,476,172
2009,26739,29,6937775,gzip,4,13,11,159,185
2010,132503,57,25022468,lz4,3,19,2,425,486
2011,62473,16,30467701,lz4,3,7,10,299,402
2012,156350,1,19103008,snappy,7,3,23,184,89
2013,127477,50,12188747,gzip,7,8,4,378,16
2014,125095,63,2547905,snappy,1,9,21,49,43
2015,39676,32,23551835,snappy,1,17,7,187,166
2016,18699,89,4126093,gzip,5,1,5,460,50
2017,77663,50,14838255,none,4,5,9,219,367
2018,250814,5,23633327,lz4,6,14,13,49,182
2019,172833,9,13743159,snappy,4,18,15,76,408
2020,171154,46,6671627,lz4,7,19,17,429,8
2021,143115,91,3085565,none,3,18,12,405,211
2022,40140,16,1835262,gzip,6,11,19,287,496
2023,259087,20,12399091,gzip,5,7,20,97,81
2024,143078,79,19050939,lz4,7,16,3,213,339
2025,32646,4,14861128,snappy,10,17,18,306,330
2026,35054,31,29264285,gzip,4,19,14,488,44
2027,22800,72,27495760,lz4,10,8,22,215,482
2028,138817,27,6645659,snappy,6,18,6,378,143
2029,87839,37,23645014,snappy,2,14,7,183,189
2030,40920,36,19143543,none,3,11,13,54,9
2031,27907,40,9544388,lz4,8,17,22,436,261
2032,143277,29,2104120,snappy,2,16,14,263,265
2033,255064,95,15298586,gzip,2,5,11,26,163
2034,37510,8,12840696,snappy,10,10,11,99,123
2035,236582,37,14780114,gzip,5,8,8,288,317
2036,7877,15,15720927,snappy,9,17,16,479,3
2037,49327,66,7735135,lz4,7,13,17,377,418
2038,175164,67,27777130,lz4,7,6,19,405,169
2039,149850,5,1782862,none,7,12,23,499,328
2040,104063,40,5010551,snappy,1,10,23,417,445
2041,176655,61,22812500,gzip,9,7,2,307,205
2042,84269,3,10495447,snappy,1,16,24,203,296
2043,89728,27,15843716,gzip,4,13,10,227,465
2044,59616,15,19281274,snappy,7,6,1,453,306
2045,101461,31,8646925,gzip,9,10,16,437,496
2046,15297,27,31524590,none,7,1,18,55,46
2047,32560,67,25543540,snappy,4,17,7,256,322
2048,65023,100,5782750,snappy,8,11,16,436,289
2049,169211,38,4635605,lz4,8,5,8,408,485
2050,203371,25,11648264,none,7,15,5,464,2
2051,206291,47,21164160,lz4,1,7,10,245,319
2052,129243,81,1712462,lz4,9,16,20,136,455
2053,232200,43,28999535,snappy,9,17,12,65,255
2054,118766,18,23469408,none,9,19,6,390,311
2055,153127,50,31744054,none,1,1,21,459,113
2056,172659,48,6998359,gzip,7,13,4,98,419
2057,86716,56,33406862,gzip,8,17,14,149,363
2058,243027,84,7127038,lz4,7,4,6,487,163
2059,116038,80,24633371,none,1,14,23,154,406
2060,182535,43,16110526,none,7,9,1,489,95
2061,105722,32,5200397,lz4,5,12,15,338,85
2062,48684,29,5439078,snappy,1,17,17,159,346
2063,148046,75,17767089,none,4,6,19,339,319
2064,159966,22,17064755,gzip,6,19,10,127,169
2065,207629,84,20954700,snappy,4,10,4,48,279
2066,219159,33,32487788,lz4,4,7,16,415,32
2067,35010,24,14668633,snappy,10,15,10,387,438
2068,46255,34,10193119,lz4,5,11,1,17,224
2069,123601,31,12979757,gzip,4,9,14,154,380
2070,167010,24,10521486,gzip,6,15,6,43,428
2071,121487,92,19717906,gzip,4,16,10,480,176
2072,91573,36,11505631,none,2,12,21,138,305
2073,190775,78,14985652,gzip,7,3,3,166,349
2074,29615,50,4712090,gzip,9,2,1,257,320
2075,22203,56,17023410,snappy,8,19,8,329,85
2076,4681,26,12229543,snappy,10,12,17,344,380
2077,148629,96,24278072,snappy,3,15,12,12,279
2078,226203,95,25517320,snappy,1,5,4,353,305
2079,87494,60,14131236,gzip,3,7,9,410,71
2080,216495,87,17578928,gzip,10,1,23,215,242
2081,219655,23,4984054,lz4,1,18,11,216,364
2082,30575,12,19395112,none,4,20,14,136,1
2083,175639,59,22877597,lz4,9,15,8,319,427
2084,195969,46,20865471,lz4,6,8,21,420,197
2085,235052,77,24580922,lz4,5,2,18,500,405
2086,2061,6,26124597,none,6,5,13,420,469
2087,206501,60,27659439,snappy,5,15,23,45,497
2088,71108,75,232479,lz4,4,13,16,9,365
2089,205855,25,9091862,gzip,2,2,16,173,38
2090,222674,97,12499990,snappy,6,2,4,37,29
2091,14801,73,25311115,snappy,10,13,21,152,203
2092,112149,48,25063413,snappy,10,18,2,374,120
2093,55112,61,3401238,snappy,8,7,7,193,206
2094,106878,35,26670723,gzip,6,20,2,370,450
2095,26637,64,21226926,lz4,7,7,22,276,427
2096,244348,31,9811221,none,1,5,19,258,376
2097,233270,29,33286542,none,3,9,18,372,440
2098,126585,72,18544963,snappy,4,12,2,481,21
2099,181150,62,7833511,gzip,2,5,22,261,255
2100,100863,96,4295103,snappy,5,9,19,49,190
2101,137695,91,17470115,snappy,10,7,6,47,446
2102,152011,54,24941326,none,5,11,16,432,373
2103,230842,81,22398636,snappy,9,14,21,88,50
2104,87418,96,3989227,lz4,4,14,4,465,191
2105,81908,2,14089623,none,7,20,19,76,420
2106,71877,63,9473452,gzip,8,2,24,110,76
2107,260946,93,5412557,lz4,3,20,5,195,62
2108,215318,78,16083119,snappy,7,6,14,190,488
2109,118178,25,21959592,none,3,6,9,174,368
2110,161359,35,3776533,none,5,14,18,287,176
2111,234498,28,24833338,none,5,11,8,417,193
2112,223464,91,14053897,gzip,4,9,19,496,229
2113,67986,20,11498552,none,3,10,4,216,115
2114,243743,91,1969650,snappy,4,17,12,402,335
2115,116157,87,3187633,gzip,7,6,3,253,155
2116,135589,71,30899957,gzip,1,11,8,307,270
2117,246106,15,5059171,gzip,9,6,22,50,389
2118,143483,51,18332838,gzip,9,8,8,271,256
2119,20059,67,15167589,snappy,3,11,23,314,407
2120,145606,54,17303808,snappy,8,9,3,330,88
2121,83920,96,9029535,lz4,2,11,9,392,439
2122,18533,78,27085909,snappy,5,5,12,360,162
2123,102831,89,1454069,none,9,1,9,237,116
2124,236919,34,33345198,gzip,9,1,7,183,355
2125,91702,67,2719243,gzip,2,16,16,84,349
2126,112362,23,14578771,gzip,10,5,19,114,312
2127,148091,79,11692311,gzip,1,10,11,399,382
2128,153553,24,29388279,none,8,13,13,31,445
2129,258511,43,8751969,none,5,9,12,327,418
2130,122280,25,2405604,snappy,10,4,18,334,152
2131,46505,72,31586442,none,10,7,16,456,76
2132,161796,51,32518394,none,6,3,19,7,222
2133,165109,84,24000672,gzip,2,15,19,410,345
2134,233759,72,19676495,snappy,2,12,14,8,181
2135,13145,39,7827184,none,8,20,17,316,248
2136,249281,2,6151815,snappy,10,8,18,489,237
2137,23589,81,11375161,gzip,6,3,21,207,121
2138,237871,75,26490531,lz4,4,14,16,143,32
2139,241758,35,9578987,snappy,10,19,4,365,256
2140,53519,35,8583284,snappy,4,17,7,283,47
2141,90423,56,2826109,gzip,1,19,16,37,252
2142,20585,83,22919103,lz4,7,3,13,408,199
2143,233838,52,17244674,snappy,10,1,10,165,275
2144,197666,62,31043621,snappy,1,15,15,365,237
2145,216675,63,23359646,gzip,6,9,16,364,339
2146,113241,61,7090964,lz4,6,18,1,284,249
2147,160655,11,25040628,gzip,9,4,21,344,406
2148,64314,8,23620387,snappy,5,15,20,288,211
2149,236121,36,24109584,lz4,2,20,15,1,219
2150,172138,17,4466004,none,9,5,23,27,8
2151,114635,31,21154829,lz4,7,18,3,64,121
2152,49219,30,1142124,lz4,10,13,17,226,115
2153,6419,54,22428360,snappy,7,13,17,143,86
2154,237327,21,4044339,snappy,2,20,11,342,352
2155,178668,65,7272134,snappy,10,20,21,453,216
2156,124556,57,17327052,none,10,16,12,443,11
2157,226006,35,7645806,gzip,3,19,15,124,75
2158,101785,49,29276535,gzip,2,6,15,51,40
2159,178371,82,15884584,snappy,2,9,16,245,312
2160,133343,27,27316807,lz4,8,9,8,54,262
2161,5983,26,13985099,none,2,2,17,168,239
2162,23961,93,11440057,gzip,5,8,6,352,485
2163,221098,79,17291933,gzip,9,19,11,105,473
2164,46475,8,7589728,gzip,4,9,20,462,158
2165,186135,77,8295876,snappy,6,5,5,227,403
2166,185915,99,31418549,gzip,5,20,10,312,62
2167,21117,75,27335725,none,1,11,3,399,87
2168,33465,78,13520505,lz4,6,1,9,373,109
2169,107621,100,18665285,snappy,9,17,16,302,485
2170,124837,89,15416014,none,8,2,4,140,412
2171,211329,32,4395328,gzip,3,12,4,496,378
2172,93705,2,21181905,snappy,1,19,5,37,80
2173,32667,47,30286346,gzip,1,14,2,416,413
2174,122623,80,29657467,gzip,1,9,15,447,472
2175,47874,20,11432884,gzip,4,9,20,497,299
2176,83782,80,8097763,gzip,4,20,2,367,188
2177,254132,96,21355795,none,3,15,2,417,114
2178,220197,90,1040830,lz4,10,6,4,17,340
2179,94191,10,12480380,snappy,7,17,8,10,72
2180,233613,36,15203982,lz4,7,20,22,321,7
2181,226328,8,2445582,gzip,4,15,10,219,105
2182,46673,76,10199350,snappy,4,8,24,197,180
2183,36367,5,13606702,lz4,9,6,7,469,147
2184,55496,81,3685813,snappy,9,20,6,272,44
2185,19116,35,15137322,lz4,1,5,9,31,225
2186,113731,6,30616743,snappy,10,9,16,130,197
2187,101215,28,15130808,none,10,14,11,308,166
2188,23689,3,25175696,lz4,7,18,13,28,137
2189,238846,86,7739346,gzip,1,13,7,318,230
2190,88832,93,2301346,gzip,10,18,13,88,112
2191,196640,57,11784822,gzip,4,12,4,108,129
2192,34009,76,1316014,lz4,2,8,13,149,363
2193,80387,49,256962,lz4,3,18,14,149,27
2194,122992,61,14952615,snappy,1,11,4,460,498
2195,221227,99,16141849,snappy,4,14,20,82,223
2196,48823,39,2561974,lz4,1,13,14,172,271
2197,11774,69,12267127,gzip,3,6,9,417,495
2198,191580,21,10312413,none,9,11,13,471,17
2199,65751,60,19878315,none,10,18,21,44,102
2200,115204,53,11456132,gzip,2,18,23,379,137
2201,50137,53,16763459,lz4,4,5,5,168,350
2202,185375,33,9100048,lz4,9,2,14,427,161
2203,217969,65,14062530,snappy,1,8,23,147,138
2204,111456,37,6088757,lz4,2,2,2,228,418
2205,229763,97,3893288,snappy,3,1,22,5,329
2206,259629,78,24495238,gzip,5,13,15,375,157
2207,174046,65,9852417,lz4,6,6,16,128,483
2208,197612,50,22794274,gzip,8,9,23,103,7
2209,94554,91,5999970,lz4,8,18,6,130,185
2210,183887,93,11011426,lz4,10,9,19,170,80
2211,113500,68,10643398,gzip,1,16,7,264,80
2212,192866,5,3837709,lz4,10,7,4,291,332
2213,247045,76,18142144,gzip,7,17,7,112,399
2214,95963,21,20726087,lz4,3,9,13,369,194
2215,66192,80,30563511,lz4,8,10,5,497,254
2216,202494,71,5292557,none,8,14,22,72,322
2217,220485,34,14082442,snappy,5,18,13,428,285
2218,246938,64,24120221,lz4,7,20,2,111,277
2219,16585,19,13650318,snappy,3,12,22,97,27
2220,258732,26,23440219,snappy,10,18,23,437,228
2221,101419,21,6756361,snappy,9,3,14,178,238
2222,236205,49,19425281,none,3,19,10,498,335
2223,142940,19,21617637,gzip,9,3,21,234,251
2224,213330,74,8626624,snappy,1,19,19,215,242
2225,111731,20,15426811,gzip,5,10,24,4,339
2226,228641,73,22458879,lz4,3,13,24,486,105
2227,170168,56,29460739,snappy,6,16,18,429,145
2228,54373,5,3681801,snappy,1,16,9,181,487
2229,42015,3,24935884,lz4,3,20,5,440,103
2230,33636,87,26795074,lz4,8,17,11,1,265
2231,90590,45,26005609,snappy,9,9,18,359,359
2232,165167,40,29932105,snappy,6,15,18,322,17
2233,158312,38,22219371,snappy,8,18,14,244,263
2234,39814,23,22597571,snappy,2,16,12,431,200
2235,71003,6,28220050,gzip,2,5,10,182,360
2236,45422,89,22142997,lz4,2,5,7,59,322
2237,88750,56,30560229,none,1,1,1,153,269
2238,224117,53,19255781,gzip,10,4,7,344,443
2239,131561,3,17659197,gzip,10,7,24,90,400
2240,71081,34,19015424,lz4,9,9,7,460,411
2241,153686,41,11342207,snappy,1,20,17,341,358
2242,205901,40,31326907,lz4,9,10,12,343,401
2243,235920,39,6471961,snappy,8,18,22,494,113
2244,66154,62,91748,gzip,9,17,15,240,349
2245,70824,70,11306079,gzip,7,7,24,494,101
2246,9148,2,20863113,gzip,2,12,11,212,354
2247,138262,95,13713924,snappy,7,20,12,262,331
2248,69822,24,11411463,none,7,2,21,52,94
2249,50113,19,22291382,gzip,1,7,18,223,383
2250,184106,62,25915643,snappy,2,3,3,33,199
2251,43973,77,14924847,lz4,9,2,5,141,331
2252,94086,98,19744229,lz4,10,4,18,358,442
